Data;Nome do Ativo;Cota/Preço de Fechamento Ajustados
22/11/2021;Ibovespa;102122,37
23/11/2021;Ibovespa;103653,82
24/11/2021;Ibovespa;104514,19
25/11/2021;Ibovespa;105811,25
26/11/2021;Ibovespa;102224,26
29/11/2021;Ibovespa;102814,03
30/11/2021;Ibovespa;101915,45
01/12/2021;Ibovespa;100774,57
02/12/2021;Ibovespa;104466,24
03/12/2021;Ibovespa;105069,69
06/12/2021;Ibovespa;106858,87
07/12/2021;Ibovespa;107557,67
08/12/2021;Ibovespa;108095,53
09/12/2021;Ibovespa;106291,24
10/12/2021;Ibovespa;107758,34
13/12/2021;Ibovespa;107383,32
14/12/2021;Ibovespa;106759,92
15/12/2021;Ibovespa;107431,18
16/12/2021;Ibovespa;108326,33
17/12/2021;Ibovespa;107200,56
20/12/2021;Ibovespa;105019,78
21/12/2021;Ibovespa;105499,88
22/12/2021;Ibovespa;105243,72
23/12/2021;Ibovespa;104891,32
24/12/2021;Ibovespa;104891,32
27/12/2021;Ibovespa;105554,4
28/12/2021;Ibovespa;104864,17
29/12/2021;Ibovespa;104107,24
30/12/2021;Ibovespa;104822,44
31/12/2021;Ibovespa;104822,44
03/01/2022;Ibovespa;103921,59
04/01/2022;Ibovespa;103513,64
05/01/2022;Ibovespa;101005,64
06/01/2022;Ibovespa;101561,05
07/01/2022;Ibovespa;102719,47
10/01/2022;Ibovespa;101945,2
11/01/2022;Ibovespa;103778,98
12/01/2022;Ibovespa;105685,66
13/01/2022;Ibovespa;105529,5
14/01/2022;Ibovespa;106927,79
17/01/2022;Ibovespa;106373,87
18/01/2022;Ibovespa;106667,66
19/01/2022;Ibovespa;108013,47
20/01/2022;Ibovespa;109101,99
21/01/2022;Ibovespa;108941,68
24/01/2022;Ibovespa;107937,11
25/01/2022;Ibovespa;110203,77
26/01/2022;Ibovespa;111289,18
27/01/2022;Ibovespa;112611,65
28/01/2022;Ibovespa;111910,1
31/01/2022;Ibovespa;112143,51
01/02/2022;Ibovespa;113228,31
02/02/2022;Ibovespa;111894,36
03/02/2022;Ibovespa;111695,94
04/02/2022;Ibovespa;112244,94
07/02/2022;Ibovespa;111996,4
08/02/2022;Ibovespa;112234,46
09/02/2022;Ibovespa;112461,39
10/02/2022;Ibovespa;113367,77
11/02/2022;Ibovespa;113572,35
14/02/2022;Ibovespa;113899,19
15/02/2022;Ibovespa;114828,18
16/02/2022;Ibovespa;115180,95
17/02/2022;Ibovespa;113528,48
18/02/2022;Ibovespa;112879,85
21/02/2022;Ibovespa;111725,3
22/02/2022;Ibovespa;112891,8
23/02/2022;Ibovespa;112007,61
24/02/2022;Ibovespa;111591,87
25/02/2022;Ibovespa;113141,94
02/03/2022;Ibovespa;115173,61
03/03/2022;Ibovespa;115165,55
04/03/2022;Ibovespa;114473,78
07/03/2022;Ibovespa;111593,46
08/03/2022;Ibovespa;111203,45
09/03/2022;Ibovespa;113900,34
10/03/2022;Ibovespa;113663,13
11/03/2022;Ibovespa;111713,07
14/03/2022;Ibovespa;109927,62
15/03/2022;Ibovespa;108959,3
16/03/2022;Ibovespa;111112,43
17/03/2022;Ibovespa;113076,33
18/03/2022;Ibovespa;115310,91
21/03/2022;Ibovespa;116154,53
22/03/2022;Ibovespa;117272,44
23/03/2022;Ibovespa;117457,34
24/03/2022;Ibovespa;119052,91
25/03/2022;Ibovespa;119081,13
28/03/2022;Ibovespa;118737,78
29/03/2022;Ibovespa;120014,17
30/03/2022;Ibovespa;120259,76
31/03/2022;Ibovespa;119999,23
01/04/2022;Ibovespa;121570,15
04/04/2022;Ibovespa;121279,51
05/04/2022;Ibovespa;118885,15
06/04/2022;Ibovespa;118227,75
07/04/2022;Ibovespa;118862,12
08/04/2022;Ibovespa;118322,26
11/04/2022;Ibovespa;116952,85
12/04/2022;Ibovespa;116146,86
13/04/2022;Ibovespa;116781,96
14/04/2022;Ibovespa;116181,61
18/04/2022;Ibovespa;115687,25
19/04/2022;Ibovespa;115056,66
20/04/2022;Ibovespa;114343,78
22/04/2022;Ibovespa;111077,51
25/04/2022;Ibovespa;110684,95
26/04/2022;Ibovespa;108212,86
27/04/2022;Ibovespa;109349,37
28/04/2022;Ibovespa;109918,97
29/04/2022;Ibovespa;107876,16
02/05/2022;Ibovespa;106638,64
03/05/2022;Ibovespa;106528,09
04/05/2022;Ibovespa;108343,74
05/05/2022;Ibovespa;105304,19
06/05/2022;Ibovespa;105134,73
09/05/2022;Ibovespa;103250,02
10/05/2022;Ibovespa;103109,94
11/05/2022;Ibovespa;104396,9
12/05/2022;Ibovespa;105687,64
13/05/2022;Ibovespa;106924,18
16/05/2022;Ibovespa;108232,74
17/05/2022;Ibovespa;108789,33
18/05/2022;Ibovespa;106247,15
19/05/2022;Ibovespa;107005,22
20/05/2022;Ibovespa;108487,88
23/05/2022;Ibovespa;110345,82
24/05/2022;Ibovespa;110580,79
25/05/2022;Ibovespa;110579,81
26/05/2022;Ibovespa;111889,88
27/05/2022;Ibovespa;111941,68
30/05/2022;Ibovespa;111032,11
31/05/2022;Ibovespa;111350,51
01/06/2022;Ibovespa;111359,94
02/06/2022;Ibovespa;112392,91
03/06/2022;Ibovespa;111102,32
06/06/2022;Ibovespa;110185,91
07/06/2022;Ibovespa;110069,76
08/06/2022;Ibovespa;108367,67
09/06/2022;Ibovespa;107093,71
10/06/2022;Ibovespa;105481,23
13/06/2022;Ibovespa;102598,18
14/06/2022;Ibovespa;102063,25
15/06/2022;Ibovespa;102806,82
17/06/2022;Ibovespa;99824,94
20/06/2022;Ibovespa;99852,67
21/06/2022;Ibovespa;99684,5
22/06/2022;Ibovespa;99522,32
23/06/2022;Ibovespa;98080,34
24/06/2022;Ibovespa;98672,26
27/06/2022;Ibovespa;100763,6
28/06/2022;Ibovespa;100591,41
29/06/2022;Ibovespa;99621,58
30/06/2022;Ibovespa;98541,95
01/07/2022;Ibovespa;98953,9
04/07/2022;Ibovespa;98608,76
05/07/2022;Ibovespa;98294,64
06/07/2022;Ibovespa;98718,98
07/07/2022;Ibovespa;100729,72
08/07/2022;Ibovespa;100288,94
11/07/2022;Ibovespa;98212,46
12/07/2022;Ibovespa;98271,21
13/07/2022;Ibovespa;97881,16
14/07/2022;Ibovespa;96120,85
15/07/2022;Ibovespa;96551
18/07/2022;Ibovespa;96916,13
19/07/2022;Ibovespa;98244,8
20/07/2022;Ibovespa;98286,83
21/07/2022;Ibovespa;99033,17
22/07/2022;Ibovespa;98924,82
25/07/2022;Ibovespa;100269,85
26/07/2022;Ibovespa;99771,69
27/07/2022;Ibovespa;101437,96
28/07/2022;Ibovespa;102596,66
29/07/2022;Ibovespa;103164,69
01/08/2022;Ibovespa;102225,08
02/08/2022;Ibovespa;103361,7
03/08/2022;Ibovespa;103774,68
04/08/2022;Ibovespa;105892,22
05/08/2022;Ibovespa;106471,92
08/08/2022;Ibovespa;108402,27
09/08/2022;Ibovespa;108651,05
10/08/2022;Ibovespa;110235,76
11/08/2022;Ibovespa;109717,94
12/08/2022;Ibovespa;112764,26
15/08/2022;Ibovespa;113031,98
16/08/2022;Ibovespa;113512,38
17/08/2022;Ibovespa;113707,76
18/08/2022;Ibovespa;113812,87
19/08/2022;Ibovespa;111496,21
22/08/2022;Ibovespa;110500,53
23/08/2022;Ibovespa;112857,1
24/08/2022;Ibovespa;112897,84
25/08/2022;Ibovespa;113531,72
26/08/2022;Ibovespa;112298,86
29/08/2022;Ibovespa;112323,12
30/08/2022;Ibovespa;110430,64
31/08/2022;Ibovespa;109522,88
01/09/2022;Ibovespa;110405,3
02/09/2022;Ibovespa;110864,24
05/09/2022;Ibovespa;112203,35
06/09/2022;Ibovespa;109763,77
08/09/2022;Ibovespa;109915,64
09/09/2022;Ibovespa;112300,41
12/09/2022;Ibovespa;113406,55
13/09/2022;Ibovespa;110793,96
14/09/2022;Ibovespa;110546,67
15/09/2022;Ibovespa;109953,65
16/09/2022;Ibovespa;109280,37
19/09/2022;Ibovespa;111823,89
20/09/2022;Ibovespa;112516,91
21/09/2022;Ibovespa;111935,86
22/09/2022;Ibovespa;114070,48
23/09/2022;Ibovespa;111716
26/09/2022;Ibovespa;109114,16
27/09/2022;Ibovespa;108376,35
28/09/2022;Ibovespa;108451,2
29/09/2022;Ibovespa;107664,35
30/09/2022;Ibovespa;110036,79
03/10/2022;Ibovespa;116134,46
04/10/2022;Ibovespa;116230,12
05/10/2022;Ibovespa;117197,82
06/10/2022;Ibovespa;117560,83
07/10/2022;Ibovespa;116375,25
10/10/2022;Ibovespa;115940,64
11/10/2022;Ibovespa;114827,12
13/10/2022;Ibovespa;114300,09
14/10/2022;Ibovespa;112072,34
17/10/2022;Ibovespa;113623,98
18/10/2022;Ibovespa;115743,07
19/10/2022;Ibovespa;116274,24
20/10/2022;Ibovespa;117171,11
21/10/2022;Ibovespa;119928,79
24/10/2022;Ibovespa;116012,7
25/10/2022;Ibovespa;114625,59
26/10/2022;Ibovespa;112763,79
27/10/2022;Ibovespa;114640,76
28/10/2022;Ibovespa;114539,05
31/10/2022;Ibovespa;116037,08
01/11/2022;Ibovespa;116928,66
03/11/2022;Ibovespa;116896,36
04/11/2022;Ibovespa;118155,46
07/11/2022;Ibovespa;115342,4
08/11/2022;Ibovespa;116160,35
09/11/2022;Ibovespa;113580,09
10/11/2022;Ibovespa;109775,46
11/11/2022;Ibovespa;112253,49
14/11/2022;Ibovespa;113161,28
16/11/2022;Ibovespa;110243,33
17/11/2022;Ibovespa;109702,78
18/11/2022;Ibovespa;108870,17
21/11/2022;Ibovespa;109748,18
22/11/2022;Ibovespa;109036,54
23/11/2022;Ibovespa;108841,15
24/11/2022;Ibovespa;111831,16
25/11/2022;Ibovespa;108976,7
28/11/2022;Ibovespa;108782,15
29/11/2022;Ibovespa;110909,61
30/11/2022;Ibovespa;112486,01
01/12/2022;Ibovespa;110925,6
02/12/2022;Ibovespa;111923,93
05/12/2022;Ibovespa;109401,41
06/12/2022;Ibovespa;110188,57
07/12/2022;Ibovespa;109068,55
08/12/2022;Ibovespa;107249,04
09/12/2022;Ibovespa;107519,56
12/12/2022;Ibovespa;105343,33
13/12/2022;Ibovespa;103539,67
14/12/2022;Ibovespa;103745,77
15/12/2022;Ibovespa;103737,69
16/12/2022;Ibovespa;102855,7
19/12/2022;Ibovespa;104739,75
20/12/2022;Ibovespa;106864,11
21/12/2022;Ibovespa;107433,14
22/12/2022;Ibovespa;107551,52
23/12/2022;Ibovespa;109697,57
26/12/2022;Ibovespa;108737,75
27/12/2022;Ibovespa;108578,2
28/12/2022;Ibovespa;110236,71
29/12/2022;Ibovespa;109734,6
30/12/2022;Ibovespa;109734,6
02/01/2023;Ibovespa;106376,02
03/01/2023;Ibovespa;104165,74
04/01/2023;Ibovespa;105334,46
05/01/2023;Ibovespa;107641,32
06/01/2023;Ibovespa;108963,7
09/01/2023;Ibovespa;109129,57
10/01/2023;Ibovespa;110816,71
11/01/2023;Ibovespa;112517,08
12/01/2023;Ibovespa;111850,22
13/01/2023;Ibovespa;110916,08
16/01/2023;Ibovespa;109212,66
17/01/2023;Ibovespa;111439,12
18/01/2023;Ibovespa;112228,39
19/01/2023;Ibovespa;112921,88
20/01/2023;Ibovespa;112040,64
23/01/2023;Ibovespa;111737,28
24/01/2023;Ibovespa;113028,15
25/01/2023;Ibovespa;114270,07
26/01/2023;Ibovespa;114177,55
27/01/2023;Ibovespa;112316,16
30/01/2023;Ibovespa;112273,01
31/01/2023;Ibovespa;113430,54
01/02/2023;Ibovespa;112073,55
02/02/2023;Ibovespa;110140,64
03/02/2023;Ibovespa;108523,47
06/02/2023;Ibovespa;108721,58
07/02/2023;Ibovespa;107829,73
08/02/2023;Ibovespa;109951,49
09/02/2023;Ibovespa;108008,05
10/02/2023;Ibovespa;108078,27
13/02/2023;Ibovespa;108836,47
14/02/2023;Ibovespa;107848,81
15/02/2023;Ibovespa;109600,14
16/02/2023;Ibovespa;109941,46
17/02/2023;Ibovespa;109176,92
22/02/2023;Ibovespa;107152,05
23/02/2023;Ibovespa;107592,87
24/02/2023;Ibovespa;105798,43
27/02/2023;Ibovespa;105711,05
28/02/2023;Ibovespa;104931,93
01/03/2023;Ibovespa;104384,67
02/03/2023;Ibovespa;103325,61
03/03/2023;Ibovespa;103865,99
06/03/2023;Ibovespa;104700,32
07/03/2023;Ibovespa;104227,93
08/03/2023;Ibovespa;106540,32
09/03/2023;Ibovespa;105071,19
10/03/2023;Ibovespa;103618,2
13/03/2023;Ibovespa;103121,36
14/03/2023;Ibovespa;102932,38
15/03/2023;Ibovespa;102675,45
16/03/2023;Ibovespa;103434,66
17/03/2023;Ibovespa;101981,53
20/03/2023;Ibovespa;100922,89
21/03/2023;Ibovespa;100998,13
22/03/2023;Ibovespa;100220,63
23/03/2023;Ibovespa;97926,34
24/03/2023;Ibovespa;98829,27
27/03/2023;Ibovespa;99670,47
28/03/2023;Ibovespa;101185,09
29/03/2023;Ibovespa;101792,52
30/03/2023;Ibovespa;103713,45
31/03/2023;Ibovespa;101882,2
03/04/2023;Ibovespa;101506,18
04/04/2023;Ibovespa;101869,45
05/04/2023;Ibovespa;100977,85
06/04/2023;Ibovespa;100821,73
10/04/2023;Ibovespa;101846,64
11/04/2023;Ibovespa;106213,76
12/04/2023;Ibovespa;106889,71
13/04/2023;Ibovespa;106457,85
14/04/2023;Ibovespa;106279,37
17/04/2023;Ibovespa;106015,67
18/04/2023;Ibovespa;106163,23
19/04/2023;Ibovespa;103912,94
20/04/2023;Ibovespa;104366,82
24/04/2023;Ibovespa;103946,58
25/04/2023;Ibovespa;103220,09
26/04/2023;Ibovespa;102312,1
27/04/2023;Ibovespa;102923,31
28/04/2023;Ibovespa;104431,63
02/05/2023;Ibovespa;101926,95
03/05/2023;Ibovespa;101797,09
04/05/2023;Ibovespa;102174,34
05/05/2023;Ibovespa;105148,48
08/05/2023;Ibovespa;106042,15
09/05/2023;Ibovespa;107113,66
10/05/2023;Ibovespa;107448,21
11/05/2023;Ibovespa;108256,4
12/05/2023;Ibovespa;108463,84
15/05/2023;Ibovespa;109029,12
16/05/2023;Ibovespa;108193,68
17/05/2023;Ibovespa;109459,95
18/05/2023;Ibovespa;110108,46
19/05/2023;Ibovespa;110744,51
22/05/2023;Ibovespa;110213,12
23/05/2023;Ibovespa;109928,53
24/05/2023;Ibovespa;108799,54
25/05/2023;Ibovespa;110054,38
26/05/2023;Ibovespa;110905,51
29/05/2023;Ibovespa;110333,4
30/05/2023;Ibovespa;108967,03
31/05/2023;Ibovespa;108335,07
01/06/2023;Ibovespa;110564,66
02/06/2023;Ibovespa;112558,15
05/06/2023;Ibovespa;112696,32
06/06/2023;Ibovespa;114610,1
07/06/2023;Ibovespa;115488,16
09/06/2023;Ibovespa;117019,48
12/06/2023;Ibovespa;117336,34
13/06/2023;Ibovespa;116742,71
14/06/2023;Ibovespa;119068,77
15/06/2023;Ibovespa;119221
16/06/2023;Ibovespa;118758,42
19/06/2023;Ibovespa;119857,76
20/06/2023;Ibovespa;119622,4
21/06/2023;Ibovespa;120420,26
22/06/2023;Ibovespa;118934,2
23/06/2023;Ibovespa;118977,1
26/06/2023;Ibovespa;118242,95
27/06/2023;Ibovespa;117522,87
28/06/2023;Ibovespa;116681,32
29/06/2023;Ibovespa;118382,65
30/06/2023;Ibovespa;118087
03/07/2023;Ibovespa;119672,78
04/07/2023;Ibovespa;119076,37
05/07/2023;Ibovespa;119549,21
06/07/2023;Ibovespa;117425,7
07/07/2023;Ibovespa;118897,99
10/07/2023;Ibovespa;117942,44
11/07/2023;Ibovespa;117555,52
12/07/2023;Ibovespa;117666,49
13/07/2023;Ibovespa;119263,89
14/07/2023;Ibovespa;117710,54
17/07/2023;Ibovespa;118219,46
18/07/2023;Ibovespa;117841,19
19/07/2023;Ibovespa;117552,07
20/07/2023;Ibovespa;118082,9
21/07/2023;Ibovespa;120216,77
24/07/2023;Ibovespa;121341,69
25/07/2023;Ibovespa;122007,77
26/07/2023;Ibovespa;122560,38
27/07/2023;Ibovespa;119989,64
28/07/2023;Ibovespa;120187,11
31/07/2023;Ibovespa;121942,98
01/08/2023;Ibovespa;121248,39
02/08/2023;Ibovespa;120858,72
03/08/2023;Ibovespa;120585,77
04/08/2023;Ibovespa;119507,68
07/08/2023;Ibovespa;119379,5
08/08/2023;Ibovespa;119090,24
09/08/2023;Ibovespa;118408,77
10/08/2023;Ibovespa;118349,6
11/08/2023;Ibovespa;118065,14
14/08/2023;Ibovespa;116809,55
15/08/2023;Ibovespa;116171,42
16/08/2023;Ibovespa;115591,52
17/08/2023;Ibovespa;114982,3
18/08/2023;Ibovespa;115408,52
21/08/2023;Ibovespa;114429,35
22/08/2023;Ibovespa;116156,01
23/08/2023;Ibovespa;118134,59
24/08/2023;Ibovespa;117025,6
25/08/2023;Ibovespa;115837,2
28/08/2023;Ibovespa;117120,98
29/08/2023;Ibovespa;118403,61
30/08/2023;Ibovespa;117535,1
31/08/2023;Ibovespa;115741,81
01/09/2023;Ibovespa;117892,96
04/09/2023;Ibovespa;117776,62
05/09/2023;Ibovespa;117331,3
06/09/2023;Ibovespa;115985,34
08/09/2023;Ibovespa;115313,4
11/09/2023;Ibovespa;116883,34
12/09/2023;Ibovespa;117968,12
13/09/2023;Ibovespa;118175,97
14/09/2023;Ibovespa;119391,55
15/09/2023;Ibovespa;118757,53
18/09/2023;Ibovespa;118288,21
19/09/2023;Ibovespa;117845,78
20/09/2023;Ibovespa;118695,32
21/09/2023;Ibovespa;116145,05
22/09/2023;Ibovespa;116008,64
25/09/2023;Ibovespa;115924,61
26/09/2023;Ibovespa;114193,43
27/09/2023;Ibovespa;114327,05
28/09/2023;Ibovespa;115730,76
29/09/2023;Ibovespa;116565,17
02/10/2023;Ibovespa;115056,86
03/10/2023;Ibovespa;113419,04
04/10/2023;Ibovespa;113607,45
05/10/2023;Ibovespa;113284,08
06/10/2023;Ibovespa;114169,63
09/10/2023;Ibovespa;115156,07
10/10/2023;Ibovespa;116736,95
11/10/2023;Ibovespa;117050,74
13/10/2023;Ibovespa;115754,08
16/10/2023;Ibovespa;116533,85
17/10/2023;Ibovespa;115908,43
18/10/2023;Ibovespa;114059,64
19/10/2023;Ibovespa;114004,3
20/10/2023;Ibovespa;113155,28
23/10/2023;Ibovespa;112784,52
24/10/2023;Ibovespa;113761,9
25/10/2023;Ibovespa;112829,97
26/10/2023;Ibovespa;114776,86
27/10/2023;Ibovespa;113301,35
30/10/2023;Ibovespa;112531,52
31/10/2023;Ibovespa;113143,67
01/11/2023;Ibovespa;115052,96
03/11/2023;Ibovespa;118159,97
06/11/2023;Ibovespa;118431,25
07/11/2023;Ibovespa;119268,06
08/11/2023;Ibovespa;119176,67
09/11/2023;Ibovespa;119034,14
10/11/2023;Ibovespa;120568,14
13/11/2023;Ibovespa;120410,17
14/11/2023;Ibovespa;123165,76
16/11/2023;Ibovespa;124639,24
17/11/2023;Ibovespa;124773,21
20/11/2023;Ibovespa;125957,06
21/11/2023;Ibovespa;125626,03
22/11/2023;Ibovespa;126035,3
23/11/2023;Ibovespa;126575,75
24/11/2023;Ibovespa;125517,27
27/11/2023;Ibovespa;125731,45
28/11/2023;Ibovespa;126538,32
29/11/2023;Ibovespa;126165,64
30/11/2023;Ibovespa;127331,12
01/12/2023;Ibovespa;128184,91
04/12/2023;Ibovespa;126802,79
05/12/2023;Ibovespa;126903,25
06/12/2023;Ibovespa;125622,65
07/12/2023;Ibovespa;126009,57
08/12/2023;Ibovespa;127093,57
11/12/2023;Ibovespa;126916,41
12/12/2023;Ibovespa;126403,03
13/12/2023;Ibovespa;129465,08
14/12/2023;Ibovespa;130842,09
15/12/2023;Ibovespa;130197,1
18/12/2023;Ibovespa;131083,82
19/12/2023;Ibovespa;131850,9
20/12/2023;Ibovespa;130804,17
21/12/2023;Ibovespa;132182,01
22/12/2023;Ibovespa;132752,93
26/12/2023;Ibovespa;133532,92
27/12/2023;Ibovespa;134193,72
28/12/2023;Ibovespa;134185,24
29/12/2023;Ibovespa;134185,24
02/01/2024;Ibovespa;132696,63
03/01/2024;Ibovespa;132833,95
04/01/2024;Ibovespa;131225,91
05/01/2024;Ibovespa;132022,92
08/01/2024;Ibovespa;132426,54
09/01/2024;Ibovespa;131446,59
10/01/2024;Ibovespa;130841,09
11/01/2024;Ibovespa;130648,75
12/01/2024;Ibovespa;130987,67
15/01/2024;Ibovespa;131520,91
16/01/2024;Ibovespa;129294,04
17/01/2024;Ibovespa;128523,83
18/01/2024;Ibovespa;127315,74
19/01/2024;Ibovespa;127635,65
22/01/2024;Ibovespa;126601,55
23/01/2024;Ibovespa;128262,52
24/01/2024;Ibovespa;127815,7
25/01/2024;Ibovespa;128168,73
26/01/2024;Ibovespa;128967,32
29/01/2024;Ibovespa;128502,66
30/01/2024;Ibovespa;127401,81
31/01/2024;Ibovespa;127752,28
01/02/2024;Ibovespa;128481,02
02/02/2024;Ibovespa;127182,25
05/02/2024;Ibovespa;127593,49
06/02/2024;Ibovespa;130416,31
07/02/2024;Ibovespa;129949,9
08/02/2024;Ibovespa;128216,92
09/02/2024;Ibovespa;128025,7
14/02/2024;Ibovespa;127018,29
15/02/2024;Ibovespa;127804,13
16/02/2024;Ibovespa;128725,88
19/02/2024;Ibovespa;129035,74
20/02/2024;Ibovespa;129916,11
21/02/2024;Ibovespa;130031,58
22/02/2024;Ibovespa;130240,55
23/02/2024;Ibovespa;129418,73
26/02/2024;Ibovespa;129609,05
27/02/2024;Ibovespa;131689,37
28/02/2024;Ibovespa;130155,43
29/02/2024;Ibovespa;129020,02
01/03/2024;Ibovespa;129180,37
04/03/2024;Ibovespa;128340,54
05/03/2024;Ibovespa;128098,11
06/03/2024;Ibovespa;128890,23
07/03/2024;Ibovespa;128339,76
08/03/2024;Ibovespa;127070,79
11/03/2024;Ibovespa;126123,56
12/03/2024;Ibovespa;127667,84
13/03/2024;Ibovespa;128006,05
14/03/2024;Ibovespa;127689,97
15/03/2024;Ibovespa;126741,81
18/03/2024;Ibovespa;126954,18
19/03/2024;Ibovespa;127528,85
20/03/2024;Ibovespa;129124,83
21/03/2024;Ibovespa;128158,57
22/03/2024;Ibovespa;127027,1
25/03/2024;Ibovespa;126931,47
26/03/2024;Ibovespa;126863,02
27/03/2024;Ibovespa;127690,62
28/03/2024;Ibovespa;128106,1
01/04/2024;Ibovespa;126990,45
02/04/2024;Ibovespa;127548,52
03/04/2024;Ibovespa;127318,39
04/04/2024;Ibovespa;127427,53
05/04/2024;Ibovespa;126795,41
08/04/2024;Ibovespa;128857,16
09/04/2024;Ibovespa;129890,37
10/04/2024;Ibovespa;128053,74
11/04/2024;Ibovespa;127396,35
12/04/2024;Ibovespa;125946,09
15/04/2024;Ibovespa;125333,89
16/04/2024;Ibovespa;124388,62
17/04/2024;Ibovespa;124171,15
18/04/2024;Ibovespa;124196,18
19/04/2024;Ibovespa;125124,3
22/04/2024;Ibovespa;125573,16
23/04/2024;Ibovespa;125148,07
24/04/2024;Ibovespa;124740,69
25/04/2024;Ibovespa;124645,58
26/04/2024;Ibovespa;126526,27
29/04/2024;Ibovespa;127351,79
30/04/2024;Ibovespa;125924,19
02/05/2024;Ibovespa;127122,25
03/05/2024;Ibovespa;128508,67
06/05/2024;Ibovespa;128465,69
07/05/2024;Ibovespa;129210,48
08/05/2024;Ibovespa;129480,89
09/05/2024;Ibovespa;128188,34
10/05/2024;Ibovespa;127599,57
13/05/2024;Ibovespa;128154,79
14/05/2024;Ibovespa;128515,49
15/05/2024;Ibovespa;128027,59
16/05/2024;Ibovespa;128283,62
17/05/2024;Ibovespa;128150,71
20/05/2024;Ibovespa;127750,92
21/05/2024;Ibovespa;127411,55
22/05/2024;Ibovespa;125650,03
23/05/2024;Ibovespa;124729,4
24/05/2024;Ibovespa;124305,57
27/05/2024;Ibovespa;124495,68
28/05/2024;Ibovespa;123779,54
29/05/2024;Ibovespa;122707,28
31/05/2024;Ibovespa;122098,09
03/06/2024;Ibovespa;122031,58
04/06/2024;Ibovespa;121802,06
05/06/2024;Ibovespa;121407,33
06/06/2024;Ibovespa;122898,8
07/06/2024;Ibovespa;120767,19
10/06/2024;Ibovespa;120759,51
11/06/2024;Ibovespa;121635,06
12/06/2024;Ibovespa;119936,02
13/06/2024;Ibovespa;119567,53
14/06/2024;Ibovespa;119662,38
17/06/2024;Ibovespa;119137,86
18/06/2024;Ibovespa;119630,44
19/06/2024;Ibovespa;120261,34
20/06/2024;Ibovespa;120445,91
21/06/2024;Ibovespa;121341,13
24/06/2024;Ibovespa;122636,96
25/06/2024;Ibovespa;122331,39
26/06/2024;Ibovespa;122641,3
27/06/2024;Ibovespa;124307,83
28/06/2024;Ibovespa;123906,55
01/07/2024;Ibovespa;124718,07
02/07/2024;Ibovespa;124787,08
03/07/2024;Ibovespa;125661,89
04/07/2024;Ibovespa;126163,98
05/07/2024;Ibovespa;126267,05
08/07/2024;Ibovespa;126548,34
09/07/2024;Ibovespa;127108,22
10/07/2024;Ibovespa;127218,24
11/07/2024;Ibovespa;128293,61
12/07/2024;Ibovespa;128896,98
15/07/2024;Ibovespa;129320,96
16/07/2024;Ibovespa;129110,38
17/07/2024;Ibovespa;129450,32
18/07/2024;Ibovespa;127652,06
19/07/2024;Ibovespa;127616,46
22/07/2024;Ibovespa;127859,63
23/07/2024;Ibovespa;126589,84
24/07/2024;Ibovespa;126422,73
25/07/2024;Ibovespa;125954,09
26/07/2024;Ibovespa;127492,49
29/07/2024;Ibovespa;126953,86
30/07/2024;Ibovespa;126139,21
31/07/2024;Ibovespa;127651,81
01/08/2024;Ibovespa;127395,1
02/08/2024;Ibovespa;125854,09
05/08/2024;Ibovespa;125269,54
06/08/2024;Ibovespa;126266,7
07/08/2024;Ibovespa;127513,88
08/08/2024;Ibovespa;128660,88
09/08/2024;Ibovespa;130614,59
12/08/2024;Ibovespa;131115,9
13/08/2024;Ibovespa;132397,97
14/08/2024;Ibovespa;133317,66
15/08/2024;Ibovespa;134153,42
16/08/2024;Ibovespa;133953,25
19/08/2024;Ibovespa;135777,98
20/08/2024;Ibovespa;136087,41
21/08/2024;Ibovespa;136463,65
22/08/2024;Ibovespa;135173,39
23/08/2024;Ibovespa;135608,47
26/08/2024;Ibovespa;136888,71
27/08/2024;Ibovespa;136775,91
28/08/2024;Ibovespa;137343,96
29/08/2024;Ibovespa;136041,35
30/08/2024;Ibovespa;136004,01
02/09/2024;Ibovespa;134906,07
03/09/2024;Ibovespa;134353,48
04/09/2024;Ibovespa;136110,73
05/09/2024;Ibovespa;136502,49
06/09/2024;Ibovespa;134572,45
09/09/2024;Ibovespa;134737,21
10/09/2024;Ibovespa;134319,58
11/09/2024;Ibovespa;134676,75
12/09/2024;Ibovespa;134029,43
13/09/2024;Ibovespa;134881,95
16/09/2024;Ibovespa;135118,22
17/09/2024;Ibovespa;134960,19
18/09/2024;Ibovespa;133747,69
19/09/2024;Ibovespa;133122,67
20/09/2024;Ibovespa;131065,44
23/09/2024;Ibovespa;130568,37
24/09/2024;Ibovespa;132155,76
25/09/2024;Ibovespa;131586,45
26/09/2024;Ibovespa;133009,78
27/09/2024;Ibovespa;132730,36
30/09/2024;Ibovespa;131816,44
01/10/2024;Ibovespa;132495,16
02/10/2024;Ibovespa;133514,94
03/10/2024;Ibovespa;131671,51
04/10/2024;Ibovespa;131791,55
07/10/2024;Ibovespa;132017,84
08/10/2024;Ibovespa;131511,73
09/10/2024;Ibovespa;129962,06
10/10/2024;Ibovespa;130352,86
11/10/2024;Ibovespa;129992,29
14/10/2024;Ibovespa;131005,25
15/10/2024;Ibovespa;131043,27
16/10/2024;Ibovespa;131749,72
17/10/2024;Ibovespa;130793,41
18/10/2024;Ibovespa;130499,26
21/10/2024;Ibovespa;130361,56
